category_id,name,phone,address,longitude,latitude,detail
1,KFC 석촌역점, 02-416-3337, 서울특별시 송파구 석촌동 286-5 대준빌딩, 127.10688476713321, 37.50466629896045, KFC 석촌역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,가마로강정 석촌점, 02-412-0375, 서울특별시 송파구 석촌동 295-11, 127.10830109739021, 37.50159535655268, 가마로강정 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨투투앤닭발, 02-424-5965, 서울특별시 송파구 석촌동 10-6, 127.09734772081755, 37.503927133896056, 치킨투투앤닭발 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,오븐치킨과호프, 02-2042-3003, 서울특별시 송파구 석촌동 273-5 102호, 127.10669303857148, 37.50081732449611, 오븐치킨과호프 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,빈스, 050-4570-3854, 서울특별시 송파구 석촌동 150-1 1층, 127.10192999006665, 37.504736918074826, 빈스 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,신화푸드, 050-8028-5244, 서울특별시 송파구 석촌동 274-14, 127.1055049351758, 37.49991629795355, 신화푸드 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,88포차, 02-6408-9881, 서울특별시 송파구 석촌동 6-8, 127.09848010581638, 37.50475573239074, 88포차 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,바삭바삭, 02-6401-8484, 서울특별시 송파구 석촌동 275-14, 127.10869490254399, 37.50081440130291, 바삭바삭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,을지로골뱅이, 02-2042-2288, 서울특별시 송파구 석촌동 11-20, 127.09869481294172, 37.50382927711678, 을지로골뱅이 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,위드, 02-420-1988, 서울특별시 송파구 석촌동 297-17, 127.11105437760142, 37.50021943152184, 위드 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,밀러타임 석촌점, 02-415-9911, 서울특별시 송파구 석촌동 1-1 신동아로잔뷰 106호, 127.09777150781039, 37.50630916293407, 밀러타임 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,피쉬앤그릴 석촌역점, 02-413-7334, 서울특별시 송파구 석촌동 282-2 3번지, 127.10658515052788, 37.503231351371305, 피쉬앤그릴 석촌역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,비어캐빈 송파사거리점, 070-8658-2413, 서울특별시 송파구 석촌동 272-26, 127.1059579696988, 37.50081177210501, 비어캐빈 송파사거리점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,토마토피자, 050-4898-9194, 서울특별시 송파구 석촌동 274-6, 127.10666382807992, 37.50042063732552, 토마토피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자나라치킨공주 잠실1호점, 02-3432-9528, 서울특별시 송파구 석촌동 220-2, 127.09870429480563, 37.49926998659256, 피자나라치킨공주 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자헛 석촌호수점, 070-7843-2986, 서울특별시 송파구 석촌동 1-3 2층, 127.09863092589745, 37.50632472464583, 피자헛 석촌호수점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자에땅 잠실점, 02-412-1551, 서울특별시 송파구 석촌동 2-5 은주빌딩 1층, 127.09746567056943, 37.50540577099958, 피자에땅 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,비어인 더크레이지토마토피자, 02-416-9555, 서울특별시 송파구 석촌동 53-3 1층 103호, 127.10099732178364, 37.50611746593277, 비어인 더크레이지토마토피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,빈스, 050-4570-3854, 서울특별시 송파구 석촌동 150-1 1층, 127.10192999006665, 37.504736918074826, 빈스 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,베네딕숑쌀피자 송파본점, 02-418-3378, 서울특별시 송파구 석촌동 251-8, 127.10248704442375, 37.499767294340764, 베네딕숑쌀피자 송파본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자스쿨 석촌점, 02-423-8210, 서울특별시 송파구 석촌동 174-15 1층, 127.10575595768398, 37.50637879608659, 피자스쿨 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,몽뜨화덕피자카페, 070-8816-3234, 서울특별시 송파구 석촌동 77-5 송원빌딩 1층, 127.10384728918513, 37.50424686339521, 몽뜨화덕피자카페 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,도미노피자 석촌점, 02-1577-3082, 서울특별시 송파구 석촌동 14-11, 127.09833405159034, 37.50279030966858, 도미노피자 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자마루 석촌엄마손점, 02-415-1082, 서울특별시 송파구 석촌동 296, 127.10853005575851, 37.501362806241374, 피자마루 석촌엄마손점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,통큰피자, 02-473-6678, 서울특별시 송파구 석촌동 255 1층, 127.10422663224549, 37.499942668908254, 통큰피자 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자파파, 02-484-1179, 서울특별시 송파구 석촌동 255 1층, 127.10422663224549, 37.499942668908254, 피자파파 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,피자레또24시 송파점, 02-2202-4555, 서울특별시 송파구 석촌동 210-20, 127.09720169747484, 37.50196170990717, 피자레또24시 송파점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,라포튜나, 070-8887-5511, 서울특별시 송파구 석촌동 1 그랜드빌딩 7층, 127.09751171297319, 37.506280149583326, 라포튜나 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
2,루나리치 잠실석촌호수점, 02-416-1607, 서울특별시 송파구 석촌동 1-1, 127.09812156288604, 37.50635688502167, 루나리치 잠실석촌호수점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,롯데호텔월드 도림, 02-411-7800, 서울특별시 송파구 잠실동 40-1 32층, 127.09801679058238, 37.51131190908788, 롯데호텔월드 도림 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,유원, 02-416-7465, 서울특별시 송파구 잠실동 196-8, 127.07952061820956, 37.508718557938536, 유원 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,24시귀빈중화요리, 02-416-7516, 서울특별시 송파구 잠실동 176-7, 127.0796202835584, 37.510737701884345, 24시귀빈중화요리 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,천지천, 02-419-0090, 서울특별시 송파구 잠실동 196-8, 127.07941893995232, 37.50870875615268, 천지천 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,홀리차우 롯데월드점, 02-411-0688, 서울특별시 송파구 잠실동 40-1 롯데월드 스포츠동, 127.09656318260087, 37.51085028774991, 홀리차우 롯데월드점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,서린, 02-413-2240, 서울특별시 송파구 잠실동 27-2, 127.09351167373595, 37.51626032209082, 서린 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,신천마라샹궈, 02-415-9225, 서울특별시 송파구 잠실동 207-7 1층, 127.08493661757373, 37.50980580312937, 신천마라샹궈 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,리밍, 050-8439-0033, 서울특별시 송파구 잠실동 199 2층, 127.08086941832823, 37.5094138490948, 리밍 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,짬뽕타임 잠실점, 02-423-0707, 서울특별시 송파구 잠실동 250-5, 127.08777964803019, 37.50482688729518, 짬뽕타임 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,신천양꼬치, 02-420-6828, 서울특별시 송파구 잠실동 204-13, 127.08291498267121, 37.50955587289601, 신천양꼬치 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,중화요리해원, 050-7957-8602, 서울특별시 송파구 잠실동 276, 127.08516446633459, 37.51060049612352, 중화요리해원 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,일선화, 02-413-2247, 서울특별시 송파구 잠실동 313-9, 127.0828838005872, 37.50562701873686, 일선화 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
3,하오차이나, 02-418-1101, 서울특별시 송파구 잠실동 207-17 1F, 127.08526515771109, 37.509763291143926, 하오차이나 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,네네치킨 잠실본점, 050-4898-9223, 서울특별시 송파구 잠실동 202-14 1층 네네치킨, 127.08199997480673, 37.50945867008654, 네네치킨 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,굽네치킨 잠실2호점, 050-4457-9289, 서울특별시 송파구 잠실동 44-3 레이크팰리스아파트상가 135호, 127.0926327140796, 37.507558374609125, 굽네치킨 잠실2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,페리카나 잠실새마을점, 050-4898-9062, 서울특별시 송파구 잠실동 183-1 1층 106호, 127.08332693976779, 37.51101877901657, 페리카나 잠실새마을점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,솜리치킨, 02-412-9292, 서울특별시 송파구 잠실동 192-13, 127.08103686206249, 37.50959536146316, 솜리치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,또래오래 송파잠실본점, 050-8028-5173, 서울특별시 송파구 잠실동 223-28, 127.08131787617275, 37.50696645568588, 또래오래 송파잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,교촌치킨 잠실1호점, 02-416-9939, 서울특별시 송파구 잠실동 313-8, 127.08265662178209, 37.50570635257589, 교촌치킨 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,고군닭강정, 02-412-8895, 서울특별시 송파구 잠실동 227-10 1층, 127.08313181418134, 37.50662010511672, 고군닭강정 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,BBQ치킨 잠실엘스점, 02-416-0850, 서울특별시 송파구 잠실동 19-9, 127.08472852372964, 37.512029805345314, BBQ치킨 잠실엘스점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,미쳐버린파닭, 02-416-9293, 서울특별시 송파구 잠실동 240-15, 127.08587576975545, 37.50792084243235, 미쳐버린파닭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,오븐에빠진닭 신천점, 02-422-5892, 서울특별시 송파구 잠실동 190-3, 127.08182239094083, 37.51010605327386, 오븐에빠진닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,노랑통닭 신천점, 02-414-0604, 서울특별시 송파구 잠실동 192-12, 127.08105921165236, 37.51054164535249, 노랑통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨매니아 잠실3호점, 02-2202-9255, 서울특별시 송파구 잠실동 200-5, 127.08132203765219, 37.50939934379977, 치킨매니아 잠실3호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,네네치킨 잠실엘스리센츠점, 02-415-4479, 서울특별시 송파구 잠실동 19-9 파인애플상가 지하1층 A176호, 127.08347120212886, 37.512173250206644, 네네치킨 잠실엘스리센츠점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,굽네치킨 잠실본점, 02-417-9290, 서울특별시 송파구 잠실동 222-10, 127.0811506580215, 37.50676692425926, 굽네치킨 잠실본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,멕시카나 신천점, 02-416-8892, 서울특별시 송파구 잠실동 207-13, 127.08517753206279, 37.509528338532725, 멕시카나 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,쌀통닭 신천점, 050-4458-4998, 서울특별시 송파구 잠실동 191, 127.08131868332092, 37.51059772413287, 쌀통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,야구에한맺힌닭, 02-2203-1470, 서울특별시 송파구 잠실동 210-45, 127.0862891868365, 37.50833852296919, 야구에한맺힌닭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,호식이두마리치킨 잠실1호점, 02-443-9922, 서울특별시 송파구 잠실동 231, 127.08394575915977, 37.50758153219534, 호식이두마리치킨 잠실1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,둘둘치킨 신천역점, 02-415-2279, 서울특별시 송파구 잠실동 208, 127.08529887088632, 37.51070966236668, 둘둘치킨 신천역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,60계 신천점, 02-415-3429, 서울특별시 송파구 잠실동 211-41, 127.08543205970133, 37.50906175652326, 60계 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,바로화덕치킨 잠실신천점, 02-424-8592, 서울특별시 송파구 잠실동 188-4, 127.08285248872866, 37.510041959484454, 바로화덕치킨 잠실신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,한앤둘치킨 잠실야구장점, 070-8879-1279, 서울특별시 송파구 잠실동 10, 127.07306724762404, 37.516543401159886, 한앤둘치킨 잠실야구장점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,이화덕치킨, 1644-8295, 서울특별시 송파구 잠실동 225-1, 127.08192396739952, 37.50734960519401, 이화덕치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,김판조닭강정 잠실점, 02-421-4792, 서울특별시 송파구 잠실동 213-56, 127.0841001263173, 37.50883519789757, 김판조닭강정 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,처갓집양념통닭 신천점, 02-423-5183, 서울특별시 송파구 잠실동 185-9 1층, 127.08494199716543, 37.510292415879256, 처갓집양념통닭 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,뿔레치킨 잠실점, 070-4001-4159, 서울특별시 송파구 잠실동 204-9, 127.08318895335432, 37.50935075325341, 뿔레치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,호치킨하우스 신천점, 02-415-5727, 서울특별시 송파구 잠실동 218-7, 127.08345887243195, 37.50855090345822, 호치킨하우스 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,보드람치킨 잠실점, 02-417-6842, 서울특별시 송파구 잠실동 205-3, 127.08349564241836, 37.50924500279517, 보드람치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,깐부치킨 신천역점, 02-418-0810, 서울특별시 송파구 잠실동 179-3 1층, 127.0809999034643, 37.51076644894827, 깐부치킨 신천역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치르치르 신천점, 02-415-5129, 서울특별시 송파구 잠실동 191-1, 127.0813204474932, 37.51045356865715, 치르치르 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,불로만숯불바베큐 신천점, 02-415-9055, 서울특별시 송파구 잠실동 237-6, 127.08690447312922, 37.50610864931188, 불로만숯불바베큐 신천점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,갈라치킨 신천2호점, 02-412-3345, 서울특별시 송파구 잠실동 189-13, 127.08226051002147, 37.51035273852129, 갈라치킨 신천2호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,또래오래 해피존1호점, 02-412-1332, 서울특별시 송파구 잠실동 1-1 한강시민공원, 127.0888019972667, 37.518440736996936, 또래오래 해피존1호점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,림스치킨 잠실점, 02-2202-1175, 서울특별시 송파구 잠실동 27-2, 127.09352287596164, 37.51626941850756, 림스치킨 잠실점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
