category_id,name,phone,address,longitude,latitude,detail
1,작살치킨, 02-418-5413, 서울특별시 송파구 석촌동 180, 127.10386058969021, 37.506923111042966, 작살치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,피자레또24시 송파점, 02-2202-4555, 서울특별시 송파구 석촌동 210-20, 127.09720169747484, 37.50196170990717, 피자레또24시 송파점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,감통반 석촌점, 02-419-6498, 서울특별시 송파구 석촌동 291-15, 127.10710751262609, 37.50305508282545, 감통반 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,호치킨 석촌점, 02-2202-8892, 서울특별시 송파구 석촌동 293-3, 127.10766958094183, 37.50239253890019, 호치킨 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,작살치킨 석촌본점, 02-415-5413, 서울특별시 송파구 석촌동 171-9, 127.10478319562387, 37.5054343372312, 작살치킨 석촌본점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,할로할로, 02-2202-7792, 서울특별시 송파구 석촌동 293 1층, 127.10880740561166, 37.50277054996617, 할로할로 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,사바사바치킨, 02-2203-7292, 서울특별시 송파구 석촌동 2-18, 127.09736275767982, 37.50455799016363, 사바사바치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,쌀쌀맞은닭 석촌점, 02-2042-4488, 서울특별시 송파구 석촌동 181-4, 127.10372272261928, 37.50710227850599, 쌀쌀맞은닭 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,천하일미닭강정 엄마손점, 02-419-7775, 서울특별시 송파구 석촌동 277-2, 127.1075889595204, 37.50156295528628, 천하일미닭강정 엄마손점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,BBQ 석촌점, 02-412-2255, 서울특별시 송파구 석촌동 240-6, 127.10235478753255, 37.49947795165219, BBQ 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,그린맘치킨, 1577-5788, 서울특별시 송파구 석촌동 297-2, 127.10926662667588, 37.50124220548452, 그린맘치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨방앗간 석촌점, 02-413-9288, 서울특별시 송파구 석촌동 275-12, 127.10830890704656, 37.50093764125088, 치킨방앗간 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,멕시칸치킨 가락시영점, 02-412-7622, 서울특별시 송파구 석촌동 252-5, 127.10382016726669, 37.49988552712621, 멕시칸치킨 가락시영점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,통큰치킨, 02-470-9397, 서울특별시 송파구 석촌동 255 1층, 127.10422663224549, 37.499942668908254, 통큰치킨 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨도시, 02-3431-2080, 서울특별시 송파구 석촌동 235, 127.09908433877243, 37.502471644008395, 치킨도시 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,코리안숯불바베큐, 02-3431-9294, 서울특별시 송파구 석촌동 273-12 영신빌딩 1층, 127.1052506711431, 37.5003739161679, 코리안숯불바베큐 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,KFC 석촌역점, 02-416-3337, 서울특별시 송파구 석촌동 286-5 대준빌딩, 127.10688476713321, 37.50466629896045, KFC 석촌역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,가마로강정 석촌점, 02-412-0375, 서울특별시 송파구 석촌동 295-11, 127.10830109739021, 37.50159535655268, 가마로강정 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,치킨투투앤닭발, 02-424-5965, 서울특별시 송파구 석촌동 10-6, 127.09734772081755, 37.503927133896056, 치킨투투앤닭발 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,오븐치킨과호프, 02-2042-3003, 서울특별시 송파구 석촌동 273-5 102호, 127.10669303857148, 37.50081732449611, 오븐치킨과호프 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,빈스, 050-4570-3854, 서울특별시 송파구 석촌동 150-1 1층, 127.10192999006665, 37.504736918074826, 빈스 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,신화푸드, 050-8028-5244, 서울특별시 송파구 석촌동 274-14, 127.1055049351758, 37.49991629795355, 신화푸드 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,88포차, 02-6408-9881, 서울특별시 송파구 석촌동 6-8, 127.09848010581638, 37.50475573239074, 88포차 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,바삭바삭, 02-6401-8484, 서울특별시 송파구 석촌동 275-14, 127.10869490254399, 37.50081440130291, 바삭바삭 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,을지로골뱅이, 02-2042-2288, 서울특별시 송파구 석촌동 11-20, 127.09869481294172, 37.50382927711678, 을지로골뱅이 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,위드, 02-420-1988, 서울특별시 송파구 석촌동 297-17, 127.11105437760142, 37.50021943152184, 위드 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,밀러타임 석촌점, 02-415-9911, 서울특별시 송파구 석촌동 1-1 신동아로잔뷰 106호, 127.09777150781039, 37.50630916293407, 밀러타임 석촌점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,피쉬앤그릴 석촌역점, 02-413-7334, 서울특별시 송파구 석촌동 282-2 3번지, 127.10658515052788, 37.503231351371305, 피쉬앤그릴 석촌역점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
1,비어캐빈 송파사거리점, 070-8658-2413, 서울특별시 송파구 석촌동 272-26, 127.1059579696988, 37.50081177210501, 비어캐빈 송파사거리점 매장 설명입니다. 여러분 남은 기간동안 화이팅 합시다. 치소맥 먹고 싶네요~
